CD_MUNICIPIO,NR_ZONA,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL,NM_PARTIDO,NM_MUNICIPIO,QT_TOTAL_VOTOS
84786,64,SUPERIOR INCOMPLETO,138,PROGRESSISTAS,JABOTICABA,1478
84786,64,SUPERIOR INCOMPLETO,138,Partido Democrático Trabalhista,JABOTICABA,1353
84786,64,SUPERIOR INCOMPLETO,138,Partido Democrático Trabalhista,JABOTICABA,1404
84794,75,ANALFABETO,22,PROGRESSISTAS,SÃO JORGE,997
84794,75,ANALFABETO,22,PROGRESSISTAS,SÃO JORGE,757
84794,75,ANALFABETO,22,Movimento Democrático Brasileiro,SÃO JORGE,1242
84794,75,ANALFABETO,22,Partido dos Trabalhadores,SÃO JORGE,302
84794,75,ANALFABETO,22,Movimento Democrático Brasileiro,SÃO JORGE,1277
84794,75,ENSINO FUNDAMENTAL COMPLETO,153,PROGRESSISTAS,SÃO JORGE,997
84794,75,ENSINO FUNDAMENTAL COMPLETO,153,PROGRESSISTAS,SÃO JORGE,757
84794,75,ENSINO FUNDAMENTAL COMPLETO,153,Movimento Democrático Brasileiro,SÃO JORGE,1242
84794,75,ENSINO FUNDAMENTAL COMPLETO,153,Partido dos Trabalhadores,SÃO JORGE,302
84794,75,ENSINO FUNDAMENTAL COMPLETO,153,Movimento Democrático Brasileiro,SÃO JORGE,1277
84794,75,ENSINO FUNDAMENTAL INCOMPLETO,1043,PROGRESSISTAS,SÃO JORGE,997
84794,75,ENSINO FUNDAMENTAL INCOMPLETO,1043,PROGRESSISTAS,SÃO JORGE,757
84794,75,ENSINO FUNDAMENTAL INCOMPLETO,1043,Movimento Democrático Brasileiro,SÃO JORGE,1242
84794,75,ENSINO FUNDAMENTAL INCOMPLETO,1043,Partido dos Trabalhadores,SÃO JORGE,302
84794,75,ENSINO FUNDAMENTAL INCOMPLETO,1043,Movimento Democrático Brasileiro,SÃO JORGE,1277
84794,75,ENSINO MÉDIO COMPLETO,561,PROGRESSISTAS,SÃO JORGE,997
84794,75,ENSINO MÉDIO COMPLETO,561,PROGRESSISTAS,SÃO JORGE,757
84794,75,ENSINO MÉDIO COMPLETO,561,Movimento Democrático Brasileiro,SÃO JORGE,1242
84794,75,ENSINO MÉDIO COMPLETO,561,Partido dos Trabalhadores,SÃO JORGE,302
84794,75,ENSINO MÉDIO COMPLETO,561,Movimento Democrático Brasileiro,SÃO JORGE,1277
84794,75,ENSINO MÉDIO INCOMPLETO,247,PROGRESSISTAS,SÃO JORGE,997
84794,75,ENSINO MÉDIO INCOMPLETO,247,PROGRESSISTAS,SÃO JORGE,757
84794,75,ENSINO MÉDIO INCOMPLETO,247,Movimento Democrático Brasileiro,SÃO JORGE,1242
84794,75,ENSINO MÉDIO INCOMPLETO,247,Partido dos Trabalhadores,SÃO JORGE,302
84794,75,ENSINO MÉDIO INCOMPLETO,247,Movimento Democrático Brasileiro,SÃO JORGE,1277
84794,75,LÊ E ESCREVE,43,PROGRESSISTAS,SÃO JORGE,997
84794,75,LÊ E ESCREVE,43,PROGRESSISTAS,SÃO JORGE,757
84794,75,LÊ E ESCREVE,43,Movimento Democrático Brasileiro,SÃO JORGE,1242
84794,75,LÊ E ESCREVE,43,Partido dos Trabalhadores,SÃO JORGE,302
84794,75,LÊ E ESCREVE,43,Movimento Democrático Brasileiro,SÃO JORGE,1277
84794,75,SUPERIOR COMPLETO,220,PROGRESSISTAS,SÃO JORGE,997
84794,75,SUPERIOR COMPLETO,220,PROGRESSISTAS,SÃO JORGE,757
84794,75,SUPERIOR COMPLETO,220,Movimento Democrático Brasileiro,SÃO JORGE,1242
84794,75,SUPERIOR COMPLETO,220,Partido dos Trabalhadores,SÃO JORGE,302
84794,75,SUPERIOR COMPLETO,220,Movimento Democrático Brasileiro,SÃO JORGE,1277
84794,75,SUPERIOR INCOMPLETO,145,PROGRESSISTAS,SÃO JORGE,997
84794,75,SUPERIOR INCOMPLETO,145,PROGRESSISTAS,SÃO JORGE,757
84794,75,SUPERIOR INCOMPLETO,145,Movimento Democrático Brasileiro,SÃO JORGE,1242
84794,75,SUPERIOR INCOMPLETO,145,Partido dos Trabalhadores,SÃO JORGE,302
84794,75,SUPERIOR INCOMPLETO,145,Movimento Democrático Brasileiro,SÃO JORGE,1277
84808,4,ANALFABETO,36,PROGRESSISTAS,ALTO ALEGRE,1085
84808,4,ANALFABETO,36,Partido Trabalhista Brasileiro,ALTO ALEGRE,88
84808,4,ANALFABETO,36,Movimento Democrático Brasileiro,ALTO ALEGRE,151
84808,4,ANALFABETO,36,PROGRESSISTAS,ALTO ALEGRE,452
84808,4,ANALFABETO,36,Partido Socialista Brasileiro,ALTO ALEGRE,286
84808,4,ANALFABETO,36,Partido Democrático Trabalhista,ALTO ALEGRE,683
84808,4,ENSINO FUNDAMENTAL COMPLETO,108,PROGRESSISTAS,ALTO ALEGRE,1085
84808,4,ENSINO FUNDAMENTAL COMPLETO,108,Partido Trabalhista Brasileiro,ALTO ALEGRE,88
84808,4,ENSINO FUNDAMENTAL COMPLETO,108,Movimento Democrático Brasileiro,ALTO ALEGRE,151
84808,4,ENSINO FUNDAMENTAL COMPLETO,108,PROGRESSISTAS,ALTO ALEGRE,452
84808,4,ENSINO FUNDAMENTAL COMPLETO,108,Partido Socialista Brasileiro,ALTO ALEGRE,286
84808,4,ENSINO FUNDAMENTAL COMPLETO,108,Partido Democrático Trabalhista,ALTO ALEGRE,683
84808,4,ENSINO FUNDAMENTAL INCOMPLETO,647,PROGRESSISTAS,ALTO ALEGRE,1085
84808,4,ENSINO FUNDAMENTAL INCOMPLETO,647,Partido Trabalhista Brasileiro,ALTO ALEGRE,88
84808,4,ENSINO FUNDAMENTAL INCOMPLETO,647,Movimento Democrático Brasileiro,ALTO ALEGRE,151
84808,4,ENSINO FUNDAMENTAL INCOMPLETO,647,PROGRESSISTAS,ALTO ALEGRE,452
84808,4,ENSINO FUNDAMENTAL INCOMPLETO,647,Partido Socialista Brasileiro,ALTO ALEGRE,286
84808,4,ENSINO FUNDAMENTAL INCOMPLETO,647,Partido Democrático Trabalhista,ALTO ALEGRE,683
84808,4,ENSINO MÉDIO COMPLETO,413,PROGRESSISTAS,ALTO ALEGRE,1085
84808,4,ENSINO MÉDIO COMPLETO,413,Partido Trabalhista Brasileiro,ALTO ALEGRE,88
84808,4,ENSINO MÉDIO COMPLETO,413,Movimento Democrático Brasileiro,ALTO ALEGRE,151
84808,4,ENSINO MÉDIO COMPLETO,413,PROGRESSISTAS,ALTO ALEGRE,452
84808,4,ENSINO MÉDIO COMPLETO,413,Partido Socialista Brasileiro,ALTO ALEGRE,286
84808,4,ENSINO MÉDIO COMPLETO,413,Partido Democrático Trabalhista,ALTO ALEGRE,683
84808,4,ENSINO MÉDIO INCOMPLETO,260,PROGRESSISTAS,ALTO ALEGRE,1085
84808,4,ENSINO MÉDIO INCOMPLETO,260,Partido Trabalhista Brasileiro,ALTO ALEGRE,88
84808,4,ENSINO MÉDIO INCOMPLETO,260,Movimento Democrático Brasileiro,ALTO ALEGRE,151
84808,4,ENSINO MÉDIO INCOMPLETO,260,PROGRESSISTAS,ALTO ALEGRE,452
84808,4,ENSINO MÉDIO INCOMPLETO,260,Partido Socialista Brasileiro,ALTO ALEGRE,286
84808,4,ENSINO MÉDIO INCOMPLETO,260,Partido Democrático Trabalhista,ALTO ALEGRE,683
84808,4,LÊ E ESCREVE,55,PROGRESSISTAS,ALTO ALEGRE,1085
84808,4,LÊ E ESCREVE,55,Partido Trabalhista Brasileiro,ALTO ALEGRE,88
84808,4,LÊ E ESCREVE,55,Movimento Democrático Brasileiro,ALTO ALEGRE,151
84808,4,LÊ E ESCREVE,55,PROGRESSISTAS,ALTO ALEGRE,452
84808,4,LÊ E ESCREVE,55,Partido Socialista Brasileiro,ALTO ALEGRE,286
84808,4,LÊ E ESCREVE,55,Partido Democrático Trabalhista,ALTO ALEGRE,683
84808,4,SUPERIOR COMPLETO,188,PROGRESSISTAS,ALTO ALEGRE,1085
84808,4,SUPERIOR COMPLETO,188,Partido Trabalhista Brasileiro,ALTO ALEGRE,88
84808,4,SUPERIOR COMPLETO,188,Movimento Democrático Brasileiro,ALTO ALEGRE,151
84808,4,SUPERIOR COMPLETO,188,PROGRESSISTAS,ALTO ALEGRE,452
84808,4,SUPERIOR COMPLETO,188,Partido Socialista Brasileiro,ALTO ALEGRE,286
84808,4,SUPERIOR COMPLETO,188,Partido Democrático Trabalhista,ALTO ALEGRE,683
84808,4,SUPERIOR INCOMPLETO,93,PROGRESSISTAS,ALTO ALEGRE,1085
84808,4,SUPERIOR INCOMPLETO,93,Partido Trabalhista Brasileiro,ALTO ALEGRE,88
84808,4,SUPERIOR INCOMPLETO,93,Movimento Democrático Brasileiro,ALTO ALEGRE,151
84808,4,SUPERIOR INCOMPLETO,93,PROGRESSISTAS,ALTO ALEGRE,452
84808,4,SUPERIOR INCOMPLETO,93,Partido Socialista Brasileiro,ALTO ALEGRE,286
84808,4,SUPERIOR INCOMPLETO,93,Partido Democrático Trabalhista,ALTO ALEGRE,683
84816,131,ANALFABETO,222,Partido dos Trabalhadores,NOVA HARTZ,575
84816,131,ANALFABETO,222,Partido Socialista Brasileiro,NOVA HARTZ,1933
84816,131,ANALFABETO,222,Partido Trabalhista Brasileiro,NOVA HARTZ,1659
84816,131,ANALFABETO,222,PROGRESSISTAS,NOVA HARTZ,4022
84816,131,ANALFABETO,222,Movimento Democrático Brasileiro,NOVA HARTZ,1834
84816,131,ANALFABETO,222,Partido da Social Democracia Brasileira,NOVA HARTZ,2424
84816,131,ANALFABETO,222,Partido Socialista Brasileiro,NOVA HARTZ,1587
84816,131,ANALFABETO,222,Partido da Social Democracia Brasileira,NOVA HARTZ,2902
84816,131,ANALFABETO,222,PROGRESSISTAS,NOVA HARTZ,6830
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,Partido dos Trabalhadores,NOVA HARTZ,575
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,Partido Socialista Brasileiro,NOVA HARTZ,1933
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,Partido Trabalhista Brasileiro,NOVA HARTZ,1659
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,PROGRESSISTAS,NOVA HARTZ,4022
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,Movimento Democrático Brasileiro,NOVA HARTZ,1834
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,Partido da Social Democracia Brasileira,NOVA HARTZ,2424
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,Partido Socialista Brasileiro,NOVA HARTZ,1587
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,Partido da Social Democracia Brasileira,NOVA HARTZ,2902
84816,131,ENSINO FUNDAMENTAL COMPLETO,1433,PROGRESSISTAS,NOVA HARTZ,6830
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,Partido dos Trabalhadores,NOVA HARTZ,575
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,Partido Socialista Brasileiro,NOVA HARTZ,1933
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,Partido Trabalhista Brasileiro,NOVA HARTZ,1659
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,PROGRESSISTAS,NOVA HARTZ,4022
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,Movimento Democrático Brasileiro,NOVA HARTZ,1834
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,Partido da Social Democracia Brasileira,NOVA HARTZ,2424
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,Partido Socialista Brasileiro,NOVA HARTZ,1587
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,Partido da Social Democracia Brasileira,NOVA HARTZ,2902
84816,131,ENSINO FUNDAMENTAL INCOMPLETO,6088,PROGRESSISTAS,NOVA HARTZ,6830
84816,131,ENSINO MÉDIO COMPLETO,2697,Partido dos Trabalhadores,NOVA HARTZ,575
84816,131,ENSINO MÉDIO COMPLETO,2697,Partido Socialista Brasileiro,NOVA HARTZ,1933
84816,131,ENSINO MÉDIO COMPLETO,2697,Partido Trabalhista Brasileiro,NOVA HARTZ,1659
84816,131,ENSINO MÉDIO COMPLETO,2697,PROGRESSISTAS,NOVA HARTZ,4022
84816,131,ENSINO MÉDIO COMPLETO,2697,Movimento Democrático Brasileiro,NOVA HARTZ,1834
84816,131,ENSINO MÉDIO COMPLETO,2697,Partido da Social Democracia Brasileira,NOVA HARTZ,2424
84816,131,ENSINO MÉDIO COMPLETO,2697,Partido Socialista Brasileiro,NOVA HARTZ,1587
84816,131,ENSINO MÉDIO COMPLETO,2697,Partido da Social Democracia Brasileira,NOVA HARTZ,2902
84816,131,ENSINO MÉDIO COMPLETO,2697,PROGRESSISTAS,NOVA HARTZ,6830
84816,131,ENSINO MÉDIO INCOMPLETO,2005,Partido dos Trabalhadores,NOVA HARTZ,575
84816,131,ENSINO MÉDIO INCOMPLETO,2005,Partido Socialista Brasileiro,NOVA HARTZ,1933
84816,131,ENSINO MÉDIO INCOMPLETO,2005,Partido Trabalhista Brasileiro,NOVA HARTZ,1659
84816,131,ENSINO MÉDIO INCOMPLETO,2005,PROGRESSISTAS,NOVA HARTZ,4022
84816,131,ENSINO MÉDIO INCOMPLETO,2005,Movimento Democrático Brasileiro,NOVA HARTZ,1834
84816,131,ENSINO MÉDIO INCOMPLETO,2005,Partido da Social Democracia Brasileira,NOVA HARTZ,2424
84816,131,ENSINO MÉDIO INCOMPLETO,2005,Partido Socialista Brasileiro,NOVA HARTZ,1587
84816,131,ENSINO MÉDIO INCOMPLETO,2005,Partido da Social Democracia Brasileira,NOVA HARTZ,2902
84816,131,ENSINO MÉDIO INCOMPLETO,2005,PROGRESSISTAS,NOVA HARTZ,6830
84816,131,LÊ E ESCREVE,269,Partido dos Trabalhadores,NOVA HARTZ,575
84816,131,LÊ E ESCREVE,269,Partido Socialista Brasileiro,NOVA HARTZ,1933
84816,131,LÊ E ESCREVE,269,Partido Trabalhista Brasileiro,NOVA HARTZ,1659
84816,131,LÊ E ESCREVE,269,PROGRESSISTAS,NOVA HARTZ,4022
84816,131,LÊ E ESCREVE,269,Movimento Democrático Brasileiro,NOVA HARTZ,1834
84816,131,LÊ E ESCREVE,269,Partido da Social Democracia Brasileira,NOVA HARTZ,2424
84816,131,LÊ E ESCREVE,269,Partido Socialista Brasileiro,NOVA HARTZ,1587
84816,131,LÊ E ESCREVE,269,Partido da Social Democracia Brasileira,NOVA HARTZ,2902
84816,131,LÊ E ESCREVE,269,PROGRESSISTAS,NOVA HARTZ,6830
84816,131,SUPERIOR COMPLETO,595,Partido dos Trabalhadores,NOVA HARTZ,575
84816,131,SUPERIOR COMPLETO,595,Partido Socialista Brasileiro,NOVA HARTZ,1933
84816,131,SUPERIOR COMPLETO,595,Partido Trabalhista Brasileiro,NOVA HARTZ,1659
84816,131,SUPERIOR COMPLETO,595,PROGRESSISTAS,NOVA HARTZ,4022
84816,131,SUPERIOR COMPLETO,595,Movimento Democrático Brasileiro,NOVA HARTZ,1834
84816,131,SUPERIOR COMPLETO,595,Partido da Social Democracia Brasileira,NOVA HARTZ,2424
84816,131,SUPERIOR COMPLETO,595,Partido Socialista Brasileiro,NOVA HARTZ,1587
84816,131,SUPERIOR COMPLETO,595,Partido da Social Democracia Brasileira,NOVA HARTZ,2902
84816,131,SUPERIOR COMPLETO,595,PROGRESSISTAS,NOVA HARTZ,6830
84816,131,SUPERIOR INCOMPLETO,917,Partido dos Trabalhadores,NOVA HARTZ,575
84816,131,SUPERIOR INCOMPLETO,917,Partido Socialista Brasileiro,NOVA HARTZ,1933
84816,131,SUPERIOR INCOMPLETO,917,Partido Trabalhista Brasileiro,NOVA HARTZ,1659
84816,131,SUPERIOR INCOMPLETO,917,PROGRESSISTAS,NOVA HARTZ,4022
84816,131,SUPERIOR INCOMPLETO,917,Movimento Democrático Brasileiro,NOVA HARTZ,1834
84816,131,SUPERIOR INCOMPLETO,917,Partido da Social Democracia Brasileira,NOVA HARTZ,2424
84816,131,SUPERIOR INCOMPLETO,917,Partido Socialista Brasileiro,NOVA HARTZ,1587
84816,131,SUPERIOR INCOMPLETO,917,Partido da Social Democracia Brasileira,NOVA HARTZ,2902
84816,131,SUPERIOR INCOMPLETO,917,PROGRESSISTAS,NOVA HARTZ,6830
84824,22,ANALFABETO,64,Movimento Democrático Brasileiro,DOIS LAJEADOS,812
84824,22,ANALFABETO,64,Democratas,DOIS LAJEADOS,506
84824,22,ANALFABETO,64,Partido Democrático Trabalhista,DOIS LAJEADOS,489
84824,22,ANALFABETO,64,Partido dos Trabalhadores,DOIS LAJEADOS,202
84824,22,ANALFABETO,64,PROGRESSISTAS,DOIS LAJEADOS,693
84824,22,ANALFABETO,64,Movimento Democrático Brasileiro,DOIS LAJEADOS,1647
84824,22,ANALFABETO,64,Democratas,DOIS LAJEADOS,992
84824,22,ANALFABETO,64,Partido Trabalhista Brasileiro,DOIS LAJEADOS,57
84824,22,ENSINO FUNDAMENTAL COMPLETO,286,Movimento Democrático Brasileiro,DOIS LAJEADOS,812
84824,22,ENSINO FUNDAMENTAL COMPLETO,286,Democratas,DOIS LAJEADOS,506
84824,22,ENSINO FUNDAMENTAL COMPLETO,286,Partido Democrático Trabalhista,DOIS LAJEADOS,489
84824,22,ENSINO FUNDAMENTAL COMPLETO,286,Partido dos Trabalhadores,DOIS LAJEADOS,202
84824,22,ENSINO FUNDAMENTAL COMPLETO,286,PROGRESSISTAS,DOIS LAJEADOS,693
84824,22,ENSINO FUNDAMENTAL COMPLETO,286,Movimento Democrático Brasileiro,DOIS LAJEADOS,1647
84824,22,ENSINO FUNDAMENTAL COMPLETO,286,Democratas,DOIS LAJEADOS,992
84824,22,ENSINO FUNDAMENTAL COMPLETO,286,Partido Trabalhista Brasileiro,DOIS LAJEADOS,57
84824,22,ENSINO FUNDAMENTAL INCOMPLETO,1206,Movimento Democrático Brasileiro,DOIS LAJEADOS,812
84824,22,ENSINO FUNDAMENTAL INCOMPLETO,1206,Democratas,DOIS LAJEADOS,506
84824,22,ENSINO FUNDAMENTAL INCOMPLETO,1206,Partido Democrático Trabalhista,DOIS LAJEADOS,489
84824,22,ENSINO FUNDAMENTAL INCOMPLETO,1206,Partido dos Trabalhadores,DOIS LAJEADOS,202
84824,22,ENSINO FUNDAMENTAL INCOMPLETO,1206,PROGRESSISTAS,DOIS LAJEADOS,693
84824,22,ENSINO FUNDAMENTAL INCOMPLETO,1206,Movimento Democrático Brasileiro,DOIS LAJEADOS,1647
84824,22,ENSINO FUNDAMENTAL INCOMPLETO,1206,Democratas,DOIS LAJEADOS,992
84824,22,ENSINO FUNDAMENTAL INCOMPLETO,1206,Partido Trabalhista Brasileiro,DOIS LAJEADOS,57
84824,22,ENSINO MÉDIO COMPLETO,668,Movimento Democrático Brasileiro,DOIS LAJEADOS,812
84824,22,ENSINO MÉDIO COMPLETO,668,Democratas,DOIS LAJEADOS,506
84824,22,ENSINO MÉDIO COMPLETO,668,Partido Democrático Trabalhista,DOIS LAJEADOS,489
84824,22,ENSINO MÉDIO COMPLETO,668,Partido dos Trabalhadores,DOIS LAJEADOS,202
84824,22,ENSINO MÉDIO COMPLETO,668,PROGRESSISTAS,DOIS LAJEADOS,693
84824,22,ENSINO MÉDIO COMPLETO,668,Movimento Democrático Brasileiro,DOIS LAJEADOS,1647
84824,22,ENSINO MÉDIO COMPLETO,668,Democratas,DOIS LAJEADOS,992
84824,22,ENSINO MÉDIO COMPLETO,668,Partido Trabalhista Brasileiro,DOIS LAJEADOS,57
84824,22,ENSINO MÉDIO INCOMPLETO,263,Movimento Democrático Brasileiro,DOIS LAJEADOS,812
84824,22,ENSINO MÉDIO INCOMPLETO,263,Democratas,DOIS LAJEADOS,506
84824,22,ENSINO MÉDIO INCOMPLETO,263,Partido Democrático Trabalhista,DOIS LAJEADOS,489
84824,22,ENSINO MÉDIO INCOMPLETO,263,Partido dos Trabalhadores,DOIS LAJEADOS,202
84824,22,ENSINO MÉDIO INCOMPLETO,263,PROGRESSISTAS,DOIS LAJEADOS,693
84824,22,ENSINO MÉDIO INCOMPLETO,263,Movimento Democrático Brasileiro,DOIS LAJEADOS,1647
84824,22,ENSINO MÉDIO INCOMPLETO,263,Democratas,DOIS LAJEADOS,992
84824,22,ENSINO MÉDIO INCOMPLETO,263,Partido Trabalhista Brasileiro,DOIS LAJEADOS,57
84824,22,LÊ E ESCREVE,85,Movimento Democrático Brasileiro,DOIS LAJEADOS,812
84824,22,LÊ E ESCREVE,85,Democratas,DOIS LAJEADOS,506
84824,22,LÊ E ESCREVE,85,Partido Democrático Trabalhista,DOIS LAJEADOS,489
84824,22,LÊ E ESCREVE,85,Partido dos Trabalhadores,DOIS LAJEADOS,202
84824,22,LÊ E ESCREVE,85,PROGRESSISTAS,DOIS LAJEADOS,693
84824,22,LÊ E ESCREVE,85,Movimento Democrático Brasileiro,DOIS LAJEADOS,1647
84824,22,LÊ E ESCREVE,85,Democratas,DOIS LAJEADOS,992
84824,22,LÊ E ESCREVE,85,Partido Trabalhista Brasileiro,DOIS LAJEADOS,57
84824,22,SUPERIOR COMPLETO,222,Movimento Democrático Brasileiro,DOIS LAJEADOS,812
84824,22,SUPERIOR COMPLETO,222,Democratas,DOIS LAJEADOS,506
84824,22,SUPERIOR COMPLETO,222,Partido Democrático Trabalhista,DOIS LAJEADOS,489
84824,22,SUPERIOR COMPLETO,222,Partido dos Trabalhadores,DOIS LAJEADOS,202
84824,22,SUPERIOR COMPLETO,222,PROGRESSISTAS,DOIS LAJEADOS,693
84824,22,SUPERIOR COMPLETO,222,Movimento Democrático Brasileiro,DOIS LAJEADOS,1647
84824,22,SUPERIOR COMPLETO,222,Democratas,DOIS LAJEADOS,992
84824,22,SUPERIOR COMPLETO,222,Partido Trabalhista Brasileiro,DOIS LAJEADOS,57
84824,22,SUPERIOR INCOMPLETO,187,Movimento Democrático Brasileiro,DOIS LAJEADOS,812
84824,22,SUPERIOR INCOMPLETO,187,Democratas,DOIS LAJEADOS,506
84824,22,SUPERIOR INCOMPLETO,187,Partido Democrático Trabalhista,DOIS LAJEADOS,489
84824,22,SUPERIOR INCOMPLETO,187,Partido dos Trabalhadores,DOIS LAJEADOS,202
84824,22,SUPERIOR INCOMPLETO,187,PROGRESSISTAS,DOIS LAJEADOS,693
84824,22,SUPERIOR INCOMPLETO,187,Movimento Democrático Brasileiro,DOIS LAJEADOS,1647
84824,22,SUPERIOR INCOMPLETO,187,Democratas,DOIS LAJEADOS,992
84824,22,SUPERIOR INCOMPLETO,187,Partido Trabalhista Brasileiro,DOIS LAJEADOS,57
84832,138,ANALFABETO,63,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,561
84832,138,ANALFABETO,63,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1283
84832,138,ANALFABETO,63,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1188
84832,138,ANALFABETO,63,Partido Socialista Brasileiro,SÃO DOMINGOS DO SUL,357
84832,138,ANALFABETO,63,Partido dos Trabalhadores,SÃO DOMINGOS DO SUL,362
84832,138,ANALFABETO,63,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,1074
84832,138,ENSINO FUNDAMENTAL COMPLETO,207,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,561
84832,138,ENSINO FUNDAMENTAL COMPLETO,207,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1283
84832,138,ENSINO FUNDAMENTAL COMPLETO,207,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1188
84832,138,ENSINO FUNDAMENTAL COMPLETO,207,Partido Socialista Brasileiro,SÃO DOMINGOS DO SUL,357
84832,138,ENSINO FUNDAMENTAL COMPLETO,207,Partido dos Trabalhadores,SÃO DOMINGOS DO SUL,362
84832,138,ENSINO FUNDAMENTAL COMPLETO,207,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,1074
84832,138,ENSINO FUNDAMENTAL INCOMPLETO,842,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,561
84832,138,ENSINO FUNDAMENTAL INCOMPLETO,842,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1283
84832,138,ENSINO FUNDAMENTAL INCOMPLETO,842,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1188
84832,138,ENSINO FUNDAMENTAL INCOMPLETO,842,Partido Socialista Brasileiro,SÃO DOMINGOS DO SUL,357
84832,138,ENSINO FUNDAMENTAL INCOMPLETO,842,Partido dos Trabalhadores,SÃO DOMINGOS DO SUL,362
84832,138,ENSINO FUNDAMENTAL INCOMPLETO,842,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,1074
84832,138,ENSINO MÉDIO COMPLETO,554,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,561
84832,138,ENSINO MÉDIO COMPLETO,554,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1283
84832,138,ENSINO MÉDIO COMPLETO,554,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1188
84832,138,ENSINO MÉDIO COMPLETO,554,Partido Socialista Brasileiro,SÃO DOMINGOS DO SUL,357
84832,138,ENSINO MÉDIO COMPLETO,554,Partido dos Trabalhadores,SÃO DOMINGOS DO SUL,362
84832,138,ENSINO MÉDIO COMPLETO,554,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,1074
84832,138,ENSINO MÉDIO INCOMPLETO,354,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,561
84832,138,ENSINO MÉDIO INCOMPLETO,354,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1283
84832,138,ENSINO MÉDIO INCOMPLETO,354,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1188
84832,138,ENSINO MÉDIO INCOMPLETO,354,Partido Socialista Brasileiro,SÃO DOMINGOS DO SUL,357
84832,138,ENSINO MÉDIO INCOMPLETO,354,Partido dos Trabalhadores,SÃO DOMINGOS DO SUL,362
84832,138,ENSINO MÉDIO INCOMPLETO,354,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,1074
84832,138,LÊ E ESCREVE,135,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,561
84832,138,LÊ E ESCREVE,135,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1283
84832,138,LÊ E ESCREVE,135,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1188
84832,138,LÊ E ESCREVE,135,Partido Socialista Brasileiro,SÃO DOMINGOS DO SUL,357
84832,138,LÊ E ESCREVE,135,Partido dos Trabalhadores,SÃO DOMINGOS DO SUL,362
84832,138,LÊ E ESCREVE,135,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,1074
84832,138,SUPERIOR COMPLETO,301,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,561
84832,138,SUPERIOR COMPLETO,301,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1283
84832,138,SUPERIOR COMPLETO,301,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1188
84832,138,SUPERIOR COMPLETO,301,Partido Socialista Brasileiro,SÃO DOMINGOS DO SUL,357
84832,138,SUPERIOR COMPLETO,301,Partido dos Trabalhadores,SÃO DOMINGOS DO SUL,362
84832,138,SUPERIOR COMPLETO,301,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,1074
84832,138,SUPERIOR INCOMPLETO,161,Movimento Democrático Brasileiro,SÃO DOMINGOS DO SUL,561
84832,138,SUPERIOR INCOMPLETO,161,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1283
84832,138,SUPERIOR INCOMPLETO,161,PROGRESSISTAS,SÃO DOMINGOS DO SUL,1188
